EmployeeID,FirstName,LastName,Age,Gender,DepartmentID,JobRoleID,EducationID,Salary,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,WorkLifeBalance,HireDate,TerminationDate,EmployeeStatus,Attrition,TerminationReason
100204,Bradley,Robertson,25,Male,5,19,4,84000,7000,0.3,0.3,No,2,4,1,3,3,2026-04-05,,Active,No,
100205,Mackenzie,Rogers,51,Female,1,1,3,56200,4680,1.0,1.0,Yes,2,3,2,3,2,2025-06-23,,Active,No,
100206,Robert,Potter,36,Male,4,17,3,134500,11210,2.4,2.4,Yes,2,4,2,3,3,2024-02-12,,Active,No,
100207,Megan,Walker,43,Female,2,5,5,85700,7140,0.3,0.3,No,23,4,2,3,3,2026-04-01,,Active,No,
100208,Curtis,Johnson,37,Male,2,6,3,80400,6700,7.8,1.3,Yes,14,4,4,1,2,2018-09-26,,Active,No,
100209,David,Alvarez,40,Male,1,1,3,60400,5030,0.3,0.3,No,1,3,3,3,2,2025-02-13,2025-06-19,Terminated,Yes,Performance
100210,Samuel,Jones,30,Male,6,23,1,48700,4060,1.5,1.5,No,7,1,4,3,4,2025-01-04,,Active,No,
100211,Jennifer,Soto,23,Female,8,31,4,58400,4870,3.3,1.8,No,1,4,3,3,3,2023-03-23,,Active,No,
100212,Cory,Horton,47,Male,7,26,3,59600,4970,0.7,0.7,No,4,4,4,3,1,2025-10-27,,Active,No,
100213,Johnny,Sanchez,30,Male,3,10,4,65300,5440,0.2,0.2,No,4,2,2,2,2,2026-04-01,2026-06-16,Terminated,Yes,Performance
100214,Matthew,Smith,30,Male,6,22,3,62400,5200,0.7,0.7,No,6,3,4,3,3,2025-10-25,,Active,No,
100215,Paul,Carrillo,26,Male,8,31,5,60400,5030,5.1,0.3,No,3,3,2,3,4,2021-05-16,,Active,No,
100216,Ashley,Coleman,33,Female,7,28,2,61000,5080,2.8,0.5,Yes,9,1,2,3,1,2023-10-07,,Active,No,
100217,Christopher,Rubio,34,Male,4,15,2,78800,6570,0.6,0.6,Yes,7,1,3,3,2,2025-11-26,,Active,No,
100218,Joseph,Williams,18,Male,4,14,3,96000,8000,2.9,2.9,No,1,3,4,3,3,2023-08-03,,Active,No,
100219,David,Charles,33,Male,4,15,4,91700,7640,0.3,0.3,Yes,18,3,3,3,1,2025-12-15,2026-04-07,Terminated,Yes,Return to Education
100220,Jesus,Solis,26,Male,4,15,4,106800,8900,1.9,1.9,No,13,3,3,3,3,2024-08-19,,Active,No,
100221,Michael,Travis,36,Male,7,29,3,100700,8390,2.6,2.6,Yes,1,4,3,4,3,2022-07-07,2025-02-20,Terminated,Yes,Relocation
100222,Linda,Dodson,34,Female,2,7,3,81200,6770,1.0,0.6,No,3,1,3,3,3,2025-07-27,,Active,No,
100223,Steven,Salazar,35,Male,5,21,4,154800,12900,3.6,3.2,No,1,3,4,3,3,2022-11-15,,Active,No,
100224,Michelle,Wagner,47,Female,1,3,2,60400,5030,0.5,0.5,No,11,4,3,4,3,2025-12-27,,Active,No,
100225,Sandra,Kelley,36,Female,4,13,3,74800,6230,0.4,0.4,Yes,2,3,4,3,3,2025-12-19,2026-05-18,Terminated,Yes,Better Compensation Elsewhere
100226,Steven,Manning,47,Male,6,25,4,116600,9720,0.8,0.8,No,8,2,2,3,3,2025-10-08,,Active,No,
100227,Karen,Green,46,Female,2,5,4,89400,7450,0.5,0.2,No,9,3,1,2,2,2026-01-04,,Active,No,
100228,Danielle,Walsh,31,Female,2,5,3,79700,6640,5.6,5.5,No,3,4,4,3,4,2020-11-25,,Active,No,
100229,Pamela,Boyd,48,Female,1,2,4,77900,6490,12.0,0.7,No,1,2,1,3,3,2014-07-13,,Active,No,
100230,Mark,Hill,25,Male,2,7,4,93500,7790,2.4,2.4,No,1,3,3,3,3,2024-02-12,,Active,No,
100231,Billy,Mitchell,53,Male,4,14,2,75400,6280,2.2,2.2,No,21,3,2,4,4,2024-04-14,,Active,No,
100232,Devon,Flores,43,Male,6,24,3,71000,5920,2.8,2.8,No,3,2,3,3,3,2023-10-04,,Active,No,
100233,Kimberly,Taylor,40,Female,2,5,2,64100,5340,3.0,1.5,No,8,2,1,3,3,2023-07-07,,Active,No,
100234,David,Benson,27,Male,7,27,2,66600,5550,2.1,0.8,No,20,3,3,2,1,2024-06-05,,Active,No,
100235,Michelle,Brown,45,Female,1,3,3,59900,4990,0.5,0.5,Yes,17,4,2,4,3,2025-12-09,2026-06-21,Terminated,Yes,Family / Personal Reasons
100236,Jason,Daniels,48,Male,8,30,3,45700,3810,0.2,0.2,No,13,4,1,2,3,2026-05-09,,Active,No,
100237,Jason,Clark,20,Male,2,8,2,101500,8460,0.4,0.4,No,11,3,2,3,3,2026-02-17,,Active,No,
100238,Jason,Stein,33,Male,2,7,4,81400,6780,0.2,0.2,Yes,13,3,4,2,2,2026-05-13,,Active,No,
100239,Kevin,Dominguez,49,Male,2,5,3,75800,6320,1.7,0.4,Yes,7,3,1,3,3,2024-10-15,,Active,No,
100240,Shannon,Cannon,25,Female,1,3,3,49600,4130,2.7,2.7,No,15,3,4,4,4,2023-10-24,,Active,No,
100241,James,Smith,53,Male,1,1,3,62300,5190,4.5,1.1,No,15,3,3,2,3,2022-01-13,,Active,No,
100242,Guy,Molina,39,Male,8,30,3,43200,3600,2.5,0.7,No,6,4,2,3,3,2023-12-22,,Active,No,
100243,Scott,Ashley,41,Male,2,7,4,94700,7890,8.6,2.1,No,1,4,3,3,1,2017-11-21,,Active,No,
100244,Jason,Adkins,41,Male,6,22,2,55600,4630,2.4,0.7,Yes,2,4,4,3,3,2021-06-02,2023-10-20,Terminated,Yes,Career Growth / Promotion Elsewhere
100245,Joshua,Morrison,44,Male,1,2,3,58400,4870,0.6,0.6,No,19,3,4,3,2,2025-12-13,,Active,No,
100246,Daniel,Robinson,48,Male,4,15,1,68400,5700,0.3,0.3,No,5,4,3,2,3,2025-12-17,2026-04-22,Terminated,Yes,Family / Personal Reasons
100247,Jeffrey,Johnson,22,Male,7,27,4,64800,5400,0.2,0.2,Yes,2,3,4,3,3,2026-03-26,2026-06-22,Terminated,Yes,Retirement
100248,George,Shelton,44,Male,5,19,1,58300,4860,0.0,0.0,No,5,2,3,4,1,2026-06-23,,Active,No,
100249,Jennifer,Martin,43,Female,8,32,3,68200,5680,4.6,4.6,No,17,2,2,1,4,2021-11-17,,Active,No,
100250,John,Anderson,26,Male,5,20,3,61800,5150,0.2,0.2,No,14,2,3,2,4,2025-10-11,2025-12-19,Terminated,Yes,Manager / Culture Fit
100251,Marcus,Johnson,36,Male,1,3,3,62000,5170,0.1,0.1,No,11,3,4,3,3,2024-12-14,2025-01-16,Terminated,Yes,Better Compensation Elsewhere
100252,Jennifer,Elliott,20,Female,5,18,4,77800,6480,5.9,0.9,Yes,9,2,2,3,3,2020-08-12,,Active,No,
100253,Alexander,Day,39,Male,1,4,3,103900,8660,0.9,0.9,Yes,4,1,3,3,4,2025-08-24,,Active,No,
100254,Brandy,Murray,55,Female,5,20,3,73700,6140,1.0,0.0,No,14,1,3,2,3,2025-07-19,,Active,No,
100255,Amber,Gray,38,Female,2,5,1,60600,5050,2.6,1.9,Yes,1,3,2,3,4,2023-11-16,,Active,No,
100256,Daniel,Murphy,36,Male,2,5,1,63500,5290,0.1,0.1,Yes,4,3,2,3,3,2026-05-23,,Active,No,
100257,Philip,Gray,18,Male,6,24,4,70200,5850,1.0,0.6,No,1,3,4,3,2,2025-07-18,,Active,No,
100258,Paul,Decker,29,Male,6,23,4,58400,4870,0.3,0.3,No,9,1,3,2,3,2026-03-19,,Active,No,
100259,David,Miller,53,Male,8,32,3,74500,6210,0.3,0.3,No,22,1,3,3,3,2026-03-21,,Active,No,
100260,Alec,Ryan,22,Male,6,24,2,62500,5210,1.1,1.1,No,9,1,3,2,2,2025-06-11,,Active,No,
100261,Zoe,Bell,25,Female,1,2,3,57200,4770,0.6,0.6,No,10,2,4,4,4,2025-11-16,,Active,No,
100262,Matthew,Harrington,50,Male,4,16,4,94800,7900,1.4,1.4,Yes,13,4,3,3,4,2025-02-22,,Active,No,
100263,Matthew,Webster,43,Male,7,29,3,84800,7070,0.9,0.9,Yes,3,2,1,4,4,2025-08-13,,Active,No,
100264,Tiffany,Gonzalez,49,Female,5,18,5,85100,7090,1.2,1.2,No,2,1,3,3,3,2025-04-06,2026-06-13,Terminated,Yes,Career Growth / Promotion Elsewhere
100265,Alex,Hernandez,30,Male,4,13,3,75800,6320,0.3,0.3,No,4,4,1,2,3,2026-02-03,2026-05-28,Terminated,Yes,Relocation
100266,Beth,Caldwell,33,Female,1,1,4,67200,5600,1.3,0.1,No,1,3,1,1,3,2025-03-08,,Active,No,
100267,Justin,Robinson,37,Male,2,7,5,96500,8040,1.9,0.8,Yes,9,4,3,2,3,2024-08-02,,Active,No,
100268,Michael,Wang,31,Male,7,27,4,77800,6480,3.3,0.3,No,4,4,1,3,2,2019-12-16,2023-03-26,Terminated,Yes,Work-Life Balance
100269,Christopher,Lawson,43,Male,2,6,3,62500,5210,0.2,0.2,Yes,1,2,3,3,3,2022-06-28,2022-09-16,Terminated,Yes,Better Compensation Elsewhere
100270,Paul,Wilson,41,Male,5,20,4,80300,6690,5.6,0.9,No,2,2,4,3,4,2020-12-14,,Active,No,
100271,Robert,Oconnell,41,Male,2,7,4,81400,6780,0.8,0.2,Yes,39,4,4,3,3,2025-09-29,,Active,No,
100272,Ashley,Johnson,34,Female,7,26,3,49100,4090,1.4,1.0,No,6,2,4,3,3,2025-02-24,,Active,No,
100273,Eric,Byrd,43,Male,6,24,4,67100,5590,0.3,0.3,No,30,4,3,3,3,2026-04-04,,Active,No,
100274,Tyler,Sanders,20,Male,5,19,4,93000,7750,0.6,0.6,No,2,4,2,2,1,2025-11-22,,Active,No,
100275,Michelle,Jones,34,Female,7,27,3,47800,3980,0.5,0.0,Yes,1,1,3,3,3,2024-12-24,2025-06-29,Terminated,Yes,Career Growth / Promotion Elsewhere
100276,Michael,Burton,52,Male,8,31,1,45400,3780,0.2,0.2,No,3,3,2,3,3,2026-04-17,,Active,No,
100277,Ashley,Barton,38,Female,5,21,4,142200,11850,5.3,1.4,Yes,1,2,4,3,3,2019-05-03,2024-08-05,Terminated,Yes,Relocation
100278,Samuel,Burke,18,Male,5,19,2,71400,5950,3.1,3.1,Yes,8,3,4,2,3,2022-02-19,2025-04-13,Terminated,Yes,Relocation
100279,Barbara,Riggs,37,Female,2,6,5,98400,8200,2.1,1.8,No,1,3,3,3,3,2024-06-20,,Active,No,
100280,Richard,Reed,36,Male,2,8,4,163700,13640,12.0,3.5,No,13,2,3,3,3,2014-07-13,,Active,No,
100281,Jeffrey,Wood,28,Male,1,1,4,74000,6170,3.0,3.0,No,16,4,3,2,2,2023-07-21,,Active,No,
100282,Jonathan,Peterson,46,Male,3,10,2,59600,4970,8.2,0.3,No,5,3,1,2,1,2018-05-15,,Active,No,
100283,Sarah,Short,43,Female,4,15,1,64600,5380,1.7,1.7,Yes,2,3,4,3,3,2024-10-28,,Active,No,
100284,Brian,Yu,32,Male,2,8,4,160100,13340,2.0,1.8,Yes,19,2,1,3,3,2024-07-09,,Active,No,
100285,Mark,Poole,50,Male,5,19,3,72700,6060,6.7,0.7,No,1,4,3,3,1,2019-10-19,,Active,No,
100286,Michael,Graham,18,Male,1,3,2,55200,4600,5.3,1.3,No,3,3,4,3,1,2021-03-25,,Active,No,
100287,Morgan,Sheppard,60,Female,5,19,3,66200,5520,1.0,0.3,Yes,3,4,2,3,1,2025-07-04,,Active,No,
100288,Debra,Morton,19,Female,7,26,3,60400,5030,0.2,0.2,No,19,2,2,3,2,2026-04-27,,Active,No,
100289,Joshua,Webb,48,Male,1,4,3,96400,8030,1.8,1.8,Yes,12,4,2,4,4,2024-01-27,2025-11-11,Terminated,Yes,Better Compensation Elsewhere
100290,Jessica,Simon,62,Female,2,8,4,141200,11770,0.8,0.8,Yes,24,4,1,3,3,2024-11-27,2025-08-30,Terminated,Yes,Return to Education
100291,Debra,Christian,38,Female,2,6,3,69400,5780,0.6,0.6,No,1,4,3,3,3,2025-12-03,,Active,No,
100292,Sandra,Miller,48,Female,6,25,3,110900,9240,7.8,3.1,Yes,7,3,3,2,2,2018-09-19,,Active,No,
100293,Sierra,Sanchez,22,Female,6,24,2,57200,4770,1.4,0.4,Yes,1,3,1,3,3,2025-02-01,,Active,No,
100294,John,Bishop,35,Male,2,7,1,62400,5200,0.1,0.1,No,6,3,4,2,1,2026-05-05,2026-06-10,Terminated,Yes,Return to Education
100295,James,Johnson,32,Male,5,19,2,67100,5590,0.2,0.2,Yes,5,3,4,4,3,2026-03-10,2026-05-14,Terminated,Yes,Better Compensation Elsewhere
100296,Samuel,White,26,Male,1,2,3,66400,5530,0.1,0.1,Yes,1,4,3,3,3,2026-06-19,,Active,No,
100297,Daniel,Salinas,42,Male,2,8,3,134600,11220,6.3,0.3,No,2,4,4,4,2,2020-03-23,,Active,No,
100298,Gina,Beard,22,Female,2,7,2,61300,5110,2.8,1.0,No,10,3,4,3,3,2022-07-27,2025-04-30,Terminated,Yes,Family / Personal Reasons
100299,Michael,Hill,18,Male,2,5,5,106600,8880,0.4,0.4,Yes,4,2,4,4,4,2026-03-02,,Active,No,
100300,Adam,Vaughan,49,Male,2,7,3,66600,5550,1.1,1.1,Yes,6,3,3,3,3,2025-06-07,,Active,No,
100301,Bradley,Cortez,48,Male,1,3,3,58000,4830,2.9,2.1,No,12,3,3,3,2,2023-08-07,,Active,No,
100302,John,Chang,19,Male,4,17,3,130200,10850,0.8,0.8,No,1,4,2,2,3,2025-09-11,,Active,No,
100303,Melissa,Brewer,42,Female,4,16,2,60400,5030,0.1,0.1,No,6,3,4,3,3,2026-06-20,,Active,No,
100304,John,Mcguire,31,Male,4,17,3,121000,10080,0.9,0.9,No,7,3,1,3,1,2025-08-15,,Active,No,
100305,Anna,Walker,30,Female,2,7,1,56000,4670,2.6,2.6,No,12,1,2,3,4,2023-12-10,,Active,No,
100306,Melissa,Torres,41,Female,5,18,4,82700,6890,0.8,0.8,Yes,1,4,2,2,2,2025-09-09,,Active,No,
100307,Lauren,Kennedy,26,Female,4,13,4,104300,8690,0.9,0.9,No,1,4,4,3,2,2025-08-07,,Active,No,
100308,Joseph,Coleman,36,Male,5,20,4,87700,7310,3.2,2.1,No,1,2,3,3,3,2023-04-21,,Active,No,
100309,Nichole,Rivera,29,Female,2,6,4,82200,6850,0.6,0.6,No,18,2,4,3,3,2025-05-20,2025-12-23,Terminated,Yes,Family / Personal Reasons
100310,Michele,Nelson,46,Female,2,5,3,74500,6210,4.8,4.8,Yes,11,4,4,3,3,2021-09-13,,Active,No,
100311,David,Martinez,27,Male,5,18,4,87500,7290,4.9,0.4,No,24,4,4,4,3,2021-08-27,,Active,No,
100312,Cheryl,Wilson,40,Female,7,29,4,97700,8140,0.6,0.6,Yes,1,4,3,3,4,2025-10-22,2026-06-02,Terminated,Yes,Retirement
100313,Kimberly,Gill,37,Female,1,3,3,71500,5960,4.3,4.3,Yes,9,4,4,3,3,2022-03-06,,Active,No,
100314,Cathy,Robinson,34,Female,5,21,1,94900,7910,8.0,4.5,Yes,7,2,4,3,2,2018-07-03,,Active,No,
100315,Kari,Hardy,37,Female,1,1,3,57800,4820,1.1,1.1,No,5,4,3,2,3,2025-06-08,,Active,No,
100316,Vanessa,Warren,39,Female,2,8,3,109100,9090,1.3,1.3,No,1,4,3,3,3,2025-03-04,,Active,No,
100317,Diane,Garcia,45,Female,4,17,3,122400,10200,6.2,1.7,Yes,1,3,2,4,1,2020-04-12,,Active,No,
100318,Cheyenne,Perez,38,Female,6,23,3,58900,4910,0.3,0.3,No,3,3,4,2,2,2026-03-18,,Active,No,
100319,Cassie,Smith,35,Female,2,7,3,71200,5930,1.4,1.4,No,5,4,1,3,3,2025-01-28,,Active,No,
100320,Kimberly,Hill,39,Female,4,13,4,84600,7050,0.3,0.3,Yes,3,3,2,3,3,2026-04-09,,Active,No,
100321,William,Tran,26,Male,1,4,1,72200,6020,0.5,0.5,No,2,3,4,3,4,2026-01-05,,Active,No,
100322,Michael,Martinez,26,Male,1,1,2,52200,4350,3.8,0.3,Yes,8,1,4,3,2,2022-10-04,,Active,No,
100323,Sheena,Henry,35,Female,1,2,1,51800,4320,1.8,1.8,No,21,4,4,3,2,2024-10-03,,Active,No,
100324,Shane,Andrews,45,Male,2,7,4,70400,5870,0.2,0.2,No,5,4,4,3,2,2026-01-26,2026-04-16,Terminated,Yes,Work-Life Balance
100325,John,Alexander,35,Male,1,1,2,56300,4690,1.2,1.2,No,1,1,4,3,3,2025-04-18,,Active,No,
100326,Cathy,Williams,33,Female,4,15,4,103300,8610,3.2,2.5,Yes,13,3,2,3,3,2021-02-20,2024-05-19,Terminated,Yes,Policy Violation
100327,Todd,Woods,34,Male,2,5,3,73200,6100,2.5,2.3,No,9,4,2,3,3,2023-12-27,,Active,No,
100328,Samantha,Morales,33,Female,1,3,1,55200,4600,2.9,0.9,No,1,2,3,2,1,2023-08-21,,Active,No,
100329,Benjamin,Soto,26,Male,1,3,4,68600,5720,0.4,0.4,No,1,3,4,3,3,2026-02-02,,Active,No,
100330,Anthony,Hernandez,34,Male,1,4,4,113200,9430,0.8,0.8,No,10,4,1,3,2,2025-07-03,2026-04-13,Terminated,Yes,Policy Violation
100331,Justin,Torres,39,Male,3,12,3,86300,7190,1.1,1.1,No,6,4,3,3,3,2025-06-16,,Active,No,
100332,Wendy,Wilson,38,Female,6,24,4,80200,6680,4.6,1.3,No,1,4,3,3,3,2021-12-05,,Active,No,
100333,Phillip,Obrien,39,Male,1,2,3,69500,5790,3.4,1.6,No,1,4,4,3,3,2023-02-14,,Active,No,
100334,Richard,Perez,27,Male,4,14,2,81500,6790,0.4,0.0,No,1,2,4,3,4,2025-12-15,2026-05-22,Terminated,Yes,Work-Life Balance
100335,Kelly,Hayes,19,Female,6,25,1,93000,7750,5.6,0.5,No,3,3,3,3,3,2020-11-29,,Active,No,
100336,Jessica,Dalton,37,Female,7,27,2,52200,4350,1.4,0.5,No,9,4,2,2,2,2025-02-19,,Active,No,
100337,William,Torres,40,Male,4,17,5,193900,16160,3.1,3.1,Yes,5,1,4,3,2,2023-05-24,,Active,No,
100338,Marc,Lynch,26,Male,4,17,3,150800,12570,8.6,5.2,No,20,3,2,3,3,2017-11-24,,Active,No,
100339,Patrick,Meza,18,Male,4,15,2,83200,6930,4.0,0.5,No,1,4,3,3,2,2022-06-29,,Active,No,
100340,Daniel,Clark,37,Male,8,31,4,58000,4830,0.1,0.1,No,3,1,3,3,3,2026-06-07,2026-07-09,Terminated,Yes,Better Compensation Elsewhere
100341,Matthew,Moore,36,Male,4,15,1,61100,5090,0.1,0.1,Yes,2,3,4,3,1,2026-03-31,2026-05-02,Terminated,Yes,Family / Personal Reasons
100342,Christopher,Jones,48,Male,7,27,3,55200,4600,0.1,0.1,No,6,3,2,3,2,2026-06-04,2026-07-08,Terminated,Yes,Position Eliminated
100343,April,Hayes,39,Female,8,32,3,80500,6710,2.5,2.4,No,5,2,2,2,4,2024-01-26,,Active,No,
100344,Kirk,Carter,45,Male,7,28,3,71400,5950,3.2,2.0,Yes,5,1,4,3,3,2021-10-25,2025-01-20,Terminated,Yes,Position Eliminated
100345,Crystal,Mann,39,Female,4,16,3,82400,6870,5.2,2.6,No,18,2,2,4,2,2021-04-20,,Active,No,
100346,Michele,Gibson,28,Female,5,21,3,101600,8470,0.2,0.2,No,1,3,2,3,4,2025-11-22,2026-01-31,Terminated,Yes,Return to Education
100347,Michael,Bradshaw,33,Male,3,12,3,92000,7670,4.2,4.2,No,1,4,3,2,4,2022-05-06,,Active,No,
100348,Richard,Weber,38,Male,6,23,4,74200,6180,0.4,0.4,No,9,4,2,3,3,2025-09-23,2026-01-31,Terminated,Yes,Career Growth / Promotion Elsewhere
100349,Matthew,Peck,48,Male,2,7,4,82300,6860,0.5,0.5,No,1,4,3,3,3,2026-01-12,,Active,No,
100350,Jeffery,Stephens,35,Male,2,7,2,65800,5480,1.1,1.1,No,1,4,2,3,3,2025-06-11,,Active,No,
100351,Matthew,Kerr,38,Male,5,18,4,66500,5540,2.7,0.1,No,3,3,3,3,4,2023-11-09,,Active,No,
100352,Ronald,Jones,35,Male,6,23,3,75100,6260,8.4,3.0,No,1,3,1,3,3,2018-02-20,,Active,No,
100353,Christopher,Parker,39,Male,2,7,5,110500,9210,1.8,0.9,No,5,2,2,3,2,2024-10-02,,Active,No,
100354,Paul,Carroll,31,Male,3,10,4,63500,5290,0.2,0.2,Yes,5,4,3,4,3,2025-06-27,2025-08-29,Terminated,Yes,Return to Education
100355,Donna,Martinez,36,Female,2,6,3,65800,5480,0.1,0.1,No,1,4,3,3,3,2026-06-16,,Active,No,
100356,Melissa,Lyons,34,Female,7,26,4,80200,6680,8.1,1.8,Yes,4,4,2,3,3,2018-06-18,,Active,No,
100357,Tommy,Mason,29,Male,2,5,3,75200,6270,1.8,0.7,Yes,3,2,4,3,4,2024-10-06,,Active,No,
100358,Johnny,Miller,33,Male,7,27,3,59000,4920,2.9,2.9,Yes,43,3,3,2,3,2023-08-13,,Active,No,
100359,Andrew,Reynolds,60,Male,7,29,3,91100,7590,2.9,2.9,No,37,3,4,3,2,2023-08-07,,Active,No,
100360,Erica,Wright,36,Female,3,9,3,62800,5230,1.0,1.0,Yes,2,3,2,3,1,2025-06-29,,Active,No,
100361,Anna,Hayden,37,Female,3,12,2,84500,7040,2.1,2.1,No,6,3,1,3,3,2024-06-13,,Active,No,
100362,Sara,Johnston,29,Female,2,8,5,139100,11590,1.4,1.4,No,5,2,4,2,1,2025-01-29,,Active,No,
100363,Trevor,Key,36,Male,2,6,2,56500,4710,0.9,0.9,No,4,3,4,3,2,2025-08-11,,Active,No,
100364,Michael,Adams,39,Male,4,16,3,82700,6890,3.3,0.6,Yes,14,4,3,2,2,2023-03-18,,Active,No,
100365,Amanda,Avila,31,Female,1,4,3,82300,6860,0.3,0.3,Yes,2,3,4,3,2,2026-03-12,,Active,No,
100366,John,Pearson,26,Male,8,31,4,54700,4560,4.8,4.7,No,3,2,1,1,3,2021-09-16,,Active,No,
100367,Thomas,White,46,Male,2,6,4,91600,7630,0.9,0.9,No,10,4,2,3,3,2025-08-31,,Active,No,
100368,Kevin,Walters,41,Male,1,2,3,66400,5530,1.0,1.0,No,17,4,3,3,1,2025-07-10,,Active,No,
100369,John,Davis,37,Male,2,5,3,66000,5500,1.5,0.4,No,21,4,1,3,3,2024-12-26,,Active,No,
100370,Gregory,Cook,46,Male,1,1,3,61700,5140,1.1,1.1,No,1,1,3,3,2,2025-01-05,2026-01-30,Terminated,Yes,Position Eliminated
100371,Michael,Hodge,37,Male,1,2,2,60600,5050,0.7,0.7,No,14,1,1,3,1,2023-12-10,2024-09-02,Terminated,Yes,Relocation
100372,Erin,Steele,47,Female,8,32,2,71500,5960,2.3,1.3,No,8,4,2,4,2,2023-03-30,2025-07-20,Terminated,Yes,Manager / Culture Fit
100373,Dwayne,Landry,49,Male,7,26,3,73100,6090,4.3,4.3,Yes,4,3,4,3,3,2016-07-22,2020-11-09,Terminated,Yes,Return to Education
100374,Robert,Pierce,23,Male,8,30,1,49200,4100,8.9,1.1,No,5,4,4,3,3,2017-08-30,,Active,No,
100375,Jordan,Edwards,33,Female,1,4,4,117600,9800,5.5,2.4,Yes,4,4,4,3,2,2021-01-24,,Active,No,
100376,Frank,Cordova,39,Male,7,27,2,49900,4160,4.5,4.3,Yes,11,4,3,3,3,2020-07-23,2025-02-02,Terminated,Yes,Manager / Culture Fit
100377,Jared,Robertson,32,Male,1,3,3,60200,5020,4.5,0.0,No,1,4,3,3,3,2022-01-01,,Active,No,
100378,Virginia,Sandoval,44,Female,1,4,4,123800,10320,2.8,0.9,Yes,3,1,4,4,4,2023-10-02,,Active,No,
100379,Kimberly,Gutierrez,54,Female,1,4,4,125900,10490,2.6,0.2,No,11,2,4,4,2,2022-02-03,2024-09-10,Terminated,Yes,Manager / Culture Fit
100380,Cody,Cox,31,Male,5,19,4,76900,6410,0.4,0.4,No,11,4,2,3,3,2025-12-08,2026-05-12,Terminated,Yes,Manager / Culture Fit
100381,Peter,Garrett,32,Male,6,25,5,108600,9050,0.6,0.6,No,3,2,4,4,2,2025-09-02,2026-04-04,Terminated,Yes,Policy Violation
100382,Olivia,Harris,36,Female,1,2,4,72200,6020,0.2,0.2,Yes,2,2,1,3,3,2025-08-21,2025-10-28,Terminated,Yes,Family / Personal Reasons
100383,Joshua,Pennington,49,Male,1,4,4,100200,8350,2.8,2.8,Yes,2,3,4,3,3,2023-09-11,,Active,No,
100384,Jessica,Wolfe,47,Female,1,2,5,90200,7520,2.9,0.7,Yes,12,4,4,3,3,2023-08-31,,Active,No,
100385,Barbara,Dudley,47,Female,3,11,5,70300,5860,0.5,0.5,Yes,10,1,2,3,4,2026-01-19,,Active,No,
100386,Lee,Allen,50,Male,2,8,4,118100,9840,0.7,0.7,No,4,1,1,3,4,2025-11-11,,Active,No,
100387,Brooke,Pierce,30,Female,9,33,5,125800,10480,1.7,1.7,Yes,12,4,4,3,2,2020-06-04,2022-02-20,Terminated,Yes,Policy Violation
100388,Kristen,Davis,34,Female,2,6,3,69700,5810,1.3,0.5,No,34,2,1,2,1,2025-03-13,,Active,No,
100389,Willie,Durham,48,Male,8,31,4,57400,4780,3.2,0.5,No,3,1,3,4,3,2023-04-13,,Active,No,
100390,Julia,Wilson,50,Female,6,24,4,70700,5890,0.3,0.3,No,7,2,1,4,1,2025-03-21,2025-07-23,Terminated,Yes,Retirement
100391,Sandra,Jimenez,25,Female,2,5,4,92600,7720,4.9,1.3,Yes,11,1,1,3,3,2021-08-11,,Active,No,
100392,Mitchell,Hicks,52,Male,1,2,4,66000,5500,0.6,0.6,Yes,7,2,3,3,4,2025-11-14,2026-06-12,Terminated,Yes,Relocation
100393,Denise,Davenport,23,Female,3,10,3,66600,5550,12.0,1.6,No,5,4,4,3,3,2014-07-13,,Active,No,
100394,William,Sanchez,35,Male,4,16,4,87700,7310,1.0,1.0,No,6,3,2,2,3,2025-07-08,,Active,No,
100395,Juan,Reyes,30,Male,3,10,3,64700,5390,6.4,3.1,No,4,1,4,3,3,2020-02-02,,Active,No,
100396,Tammy,Romero,25,Female,1,2,4,76100,6340,2.8,2.4,Yes,17,3,2,3,4,2023-10-07,,Active,No,
100397,Shawn,Shields,30,Male,5,18,3,64800,5400,0.7,0.0,No,16,3,3,3,1,2025-11-12,,Active,No,
100398,Desiree,Tyler,41,Female,1,4,1,76400,6370,2.4,1.5,No,3,4,3,3,4,2024-02-15,,Active,No,
100399,Jason,Villa,41,Male,4,16,4,109600,9130,4.5,0.9,Yes,24,2,3,3,3,2021-11-05,2026-05-04,Terminated,Yes,Retirement
100400,Katie,Hoover,37,Female,1,4,4,111800,9320,4.3,0.1,No,6,3,1,3,3,2022-04-06,,Active,No,
100401,Douglas,Evans,40,Male,4,16,4,93000,7750,2.3,0.4,No,26,1,3,3,2,2024-03-08,,Active,No,
100402,Laurie,Duarte,18,Female,8,30,2,44200,3680,1.9,1.9,No,1,4,4,2,1,2024-07-28,,Active,No,
100403,John,Hernandez,40,Male,7,27,3,54100,4510,1.1,1.1,No,2,2,4,2,4,2025-06-09,,Active,No,
100404,Joshua,Reed,35,Male,4,16,4,94400,7870,3.5,0.3,No,5,4,3,3,4,2023-01-07,,Active,No,
100405,Juan,Daniels,18,Male,7,29,4,103300,8610,4.4,2.1,No,3,3,2,3,3,2022-02-16,,Active,No,
100406,Jesse,Morris,28,Male,1,1,3,55700,4640,0.1,0.1,No,6,3,3,3,4,2026-06-08,,Active,No,
